ID,disableParam_NT,disableParamReserve1,disableParamReserve2,AssetId_0,AssetId_1,AssetId_2,AssetId_3,AssetId_4,AssetId_5,AssetId_6,AssetId_7,CreateWeight_0,CreateWeight_1,CreateWeight_2,CreateWeight_3,CreateWeight_4,CreateWeight_5,CreateWeight_6,CreateWeight_7,Reserve_0
60374800,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60374900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60384400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384700,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384800,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60384900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394700,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394800,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60394900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60404900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60414300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60345200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60345300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60345400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60345500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60355200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60355300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60355400,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60355500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60365100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60365200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60365300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60365400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60365500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60375500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60385000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60385100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60385200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60385300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60385400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60385500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60395000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60395100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60395200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60395300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60395400,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60395500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60405000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60405100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60405200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60405300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60405400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60405500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60414900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60415000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60415100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60415200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60415300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60415400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60415500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60424900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60425000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60425100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60425200,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60425300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60425400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60425500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60434900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60435000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60435100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60435200,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60435300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60435400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60435500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60444900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60445500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60454900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60455000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60455100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60455200,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60455300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60455400,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60455500,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60464900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60465200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60474900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60475100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60485100,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495100,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485000,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495000,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505000,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485300,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495200,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60495300,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505300,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515300,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60515700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60515800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60525200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60525300,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60525400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60525500,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60525600,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60525700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60525800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60535400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60535800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545200,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60545400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60545800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60555500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60555600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60555700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60465800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60475800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60485700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60485800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60495800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505400,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505500,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505600,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505700,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60505800,1,0,System.Byte[],800017,800018,800019,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60463900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60464000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60464100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60473600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60473700,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60473800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60473900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60474000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60474100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60474200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60483600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60483700,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60483800,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60483900,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60484000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60484100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60484200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60493600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60493700,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60493800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60493900,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60494000,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60494100,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60503600,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60503900,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60504000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60504100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60504300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60513500,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60513600,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60514100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60514200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60514300,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60523600,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60524100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60524200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60524300,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60534100,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60534200,1,0,System.Byte[],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,System.Byte[]
60503700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60503800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60513700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60513800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
