ID,sfxId_0,dmypolyId_0,reserve_0,sfxId_1,dmypolyId_1,reserve_1,sfxId_2,dmypolyId_2,reserve_2,sfxId_3,dmypolyId_3,reserve_3,sfxId_4,dmypolyId_4,reserve_4,sfxId_5,dmypolyId_5,reserve_5,sfxId_6,dmypolyId_6,reserve_6,sfxId_7,dmypolyId_7,isDisableIV,reserve_7
20945000,800400,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945003,800370,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945004,830010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945006,830011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945007,830012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945008,830030,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945010,800196,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945011,800197,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945020,800193,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20945021,800194,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946000,800400,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946003,800370,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946004,830010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946006,830011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946007,830012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946008,830030,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946010,800196,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946011,800197,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946020,800193,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20946021,800194,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20846000,810202,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20948000,806721,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20949000,806721,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20968000,800400,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20968003,800370,-1,System.Byte[],830021,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20968004,830010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20968006,830011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20968007,830012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983001,800135,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983002,800136,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983003,800360,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983004,830000,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983005,830001,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983007,830002,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983030,800056,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20983040,800057,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20986000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989003,800360,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989004,830000,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989005,830001,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989007,830002,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989010,800186,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989020,800183,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989030,800056,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20989040,800057,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991000,800400,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991001,800402,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991003,800370,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991004,830010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991006,830011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991007,830012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991008,830030,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991010,800412,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991011,800411,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991020,800193,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991021,800194,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991030,800390,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20991040,800392,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992000,800400,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992001,800402,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992003,800370,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992004,830010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992006,830011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992007,830012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992008,830030,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992010,800196,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992011,800197,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992020,800193,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992021,800194,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992030,800390,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20992040,800392,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993003,800360,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993004,830000,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993005,830001,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993007,830002,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993010,800186,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993011,800187,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993012,800188,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993020,800183,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993021,800184,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993022,800185,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993030,800056,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20993040,800057,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994003,800360,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994004,830000,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994005,830001,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994007,830002,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994010,800186,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994011,800187,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994012,800188,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994020,800183,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994021,800184,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994022,800185,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994030,800056,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20994040,800057,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20995000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20995003,800360,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20995004,830000,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20995005,830001,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
20995007,830002,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22010000,834010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22010000,834011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22029000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22029001,800137,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22029002,834011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22184000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22184001,800137,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22184002,800135,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22184003,800136,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22213000,800400,-1,System.Byte[],834044,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22246000,834030,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22246009,834031,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22262000,800023,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22262001,800136,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22300000,834010,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22300001,834011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22301000,834011,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22301001,834012,200,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22310000,834026,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22310009,834025,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
22311000,800400,-1,System.Byte[],834028,201,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,System.Byte[],-1,-1,0,System.Byte[]
