ID,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad2,refId,consumeSA,stamina,consumeDurability,category,heroPoint,pad1
100500450,500,450,1,0,System.Byte[],500450,0,8,0,2,0,System.Byte[]
100500460,500,460,1,0,System.Byte[],500460,0,0,0,0,0,System.Byte[]
100500470,500,470,1,0,System.Byte[],500470,0,0,0,0,0,System.Byte[]
100500480,500,480,1,0,System.Byte[],500480,0,0,0,0,0,System.Byte[]
100500500,500,500,1,0,System.Byte[],500500,0,13,0,12,0,System.Byte[]
100500505,500,505,1,0,System.Byte[],500505,0,0,0,12,0,System.Byte[]
100500509,500,509,1,0,System.Byte[],500509,0,8,0,12,0,System.Byte[]
100500510,500,510,1,0,System.Byte[],500510,0,13,0,12,0,System.Byte[]
100500515,500,515,1,0,System.Byte[],500515,0,0,0,12,0,System.Byte[]
100500516,500,516,1,0,System.Byte[],500516,0,0,0,12,0,System.Byte[]
100500520,500,520,1,0,System.Byte[],500520,0,0,0,12,0,System.Byte[]
100500530,500,530,1,0,System.Byte[],500530,0,13,0,12,0,System.Byte[]
100500540,500,540,1,0,System.Byte[],500540,0,0,0,12,0,System.Byte[]
100500550,500,550,1,0,System.Byte[],500550,0,13,0,12,0,System.Byte[]
100500560,500,560,1,0,System.Byte[],500560,0,6,0,12,0,System.Byte[]
100500561,500,561,1,0,System.Byte[],500561,0,7,0,12,0,System.Byte[]
100500590,500,590,1,0,System.Byte[],500590,0,0,0,0,0,System.Byte[]
100500591,500,591,1,0,System.Byte[],500591,0,10,0,0,0,System.Byte[]
100500600,500,600,1,0,System.Byte[],500600,0,8,0,12,0,System.Byte[]
100500605,500,605,1,0,System.Byte[],500605,0,8,0,12,0,System.Byte[]
100500610,500,610,1,0,System.Byte[],500610,0,8,0,12,0,System.Byte[]
100500630,500,630,1,0,System.Byte[],500630,0,0,0,12,0,System.Byte[]
100500632,500,632,1,0,System.Byte[],500632,0,13,0,12,0,System.Byte[]
100500635,500,635,1,0,System.Byte[],500635,0,20,0,12,0,System.Byte[]
100500640,500,640,1,0,System.Byte[],500640,0,0,0,12,0,System.Byte[]
100500642,500,642,1,0,System.Byte[],500642,0,13,0,12,0,System.Byte[]
100500645,500,645,1,0,System.Byte[],500645,0,20,0,12,0,System.Byte[]
100500650,500,650,1,0,System.Byte[],500650,0,8,0,12,0,System.Byte[]
100500660,500,660,1,0,System.Byte[],500660,0,13,0,12,0,System.Byte[]
100500665,500,665,1,0,System.Byte[],500665,0,13,0,12,0,System.Byte[]
100500700,500,700,1,0,System.Byte[],500700,0,8,0,12,0,System.Byte[]
100500705,500,705,1,0,System.Byte[],500705,0,8,0,12,0,System.Byte[]
100500710,500,710,1,0,System.Byte[],500710,0,8,0,12,0,System.Byte[]
100500730,500,730,1,0,System.Byte[],500730,0,0,0,12,0,System.Byte[]
100500732,500,732,1,0,System.Byte[],500732,0,13,0,12,0,System.Byte[]
100500735,500,735,1,0,System.Byte[],500735,0,20,0,12,0,System.Byte[]
100500740,500,740,1,0,System.Byte[],500740,0,0,0,12,0,System.Byte[]
100500742,500,742,1,0,System.Byte[],500742,0,13,0,12,0,System.Byte[]
100500745,500,745,1,0,System.Byte[],500745,0,20,0,12,0,System.Byte[]
100500750,500,750,1,0,System.Byte[],500750,0,8,0,12,0,System.Byte[]
100500760,500,760,1,0,System.Byte[],500760,0,13,0,12,0,System.Byte[]
100500765,500,765,1,0,System.Byte[],500765,0,13,0,12,0,System.Byte[]
100500800,500,800,1,0,System.Byte[],500800,0,5,0,1,0,System.Byte[]
100500805,500,805,1,0,System.Byte[],500805,0,5,0,2,0,System.Byte[]
100500810,500,810,1,0,System.Byte[],500810,0,5,0,1,0,System.Byte[]
100500811,500,811,1,0,System.Byte[],500811,0,5,0,1,0,System.Byte[]
100500812,500,812,1,0,System.Byte[],500812,0,5,0,1,0,System.Byte[]
100500820,500,820,1,0,System.Byte[],500820,0,5,0,1,0,System.Byte[]
100500825,500,825,1,0,System.Byte[],500825,0,5,0,2,0,System.Byte[]
100500830,500,830,1,0,System.Byte[],500830,0,5,0,1,0,System.Byte[]
100500835,500,835,1,0,System.Byte[],500835,0,5,0,2,0,System.Byte[]
100500836,500,836,1,0,System.Byte[],500836,0,5,0,2,0,System.Byte[]
100500860,500,860,1,0,System.Byte[],500860,0,5,0,1,0,System.Byte[]
100500865,500,865,1,0,System.Byte[],500865,0,5,0,2,0,System.Byte[]
100500870,500,870,1,0,System.Byte[],500870,0,5,0,1,0,System.Byte[]
100500875,500,875,1,0,System.Byte[],500875,0,5,0,2,0,System.Byte[]
100500880,500,880,1,0,System.Byte[],500880,0,5,0,1,0,System.Byte[]
100500885,500,885,1,0,System.Byte[],500885,0,5,0,2,0,System.Byte[]
100500890,500,890,1,0,System.Byte[],500890,0,4,0,1,0,System.Byte[]
100500891,500,891,1,0,System.Byte[],500891,0,4,0,1,0,System.Byte[]
100500895,500,895,1,0,System.Byte[],500895,0,4,0,2,0,System.Byte[]
100501001,501,1,1,1,System.Byte[],2540,0,15,0,1,0,System.Byte[]
100501002,501,2,1,1,System.Byte[],2541,0,15,0,1,0,System.Byte[]
100501100,501,100,1,0,System.Byte[],501100,0,10,0,1,0,System.Byte[]
100501110,501,110,1,0,System.Byte[],501110,0,10,0,1,0,System.Byte[]
100501300,501,300,1,0,System.Byte[],501300,0,10,0,12,0,System.Byte[]
100501310,501,310,1,0,System.Byte[],501310,0,10,0,12,0,System.Byte[]
100502100,502,100,1,0,System.Byte[],502100,0,5,0,1,0,System.Byte[]
100502101,502,101,1,0,System.Byte[],502101,0,5,0,1,0,System.Byte[]
100502105,502,105,1,0,System.Byte[],502105,0,10,0,1,0,System.Byte[]
100502106,502,106,1,0,System.Byte[],502106,0,10,0,1,0,System.Byte[]
100502110,502,110,1,0,System.Byte[],502110,0,5,0,1,0,System.Byte[]
100502111,502,111,1,0,System.Byte[],502111,0,5,0,1,0,System.Byte[]
100502115,502,115,1,0,System.Byte[],502115,0,10,0,1,0,System.Byte[]
100502116,502,116,1,0,System.Byte[],502116,0,10,0,1,0,System.Byte[]
100502300,502,300,1,0,System.Byte[],502300,0,6,0,12,0,System.Byte[]
100502301,502,301,1,0,System.Byte[],502301,0,6,0,12,0,System.Byte[]
100502305,502,305,1,0,System.Byte[],502305,0,11,0,12,0,System.Byte[]
100502306,502,306,1,0,System.Byte[],502306,0,11,0,12,0,System.Byte[]
100502310,502,310,1,0,System.Byte[],502310,0,6,0,12,0,System.Byte[]
100502311,502,311,1,0,System.Byte[],502311,0,6,0,12,0,System.Byte[]
100502315,502,315,1,0,System.Byte[],502315,0,11,0,12,0,System.Byte[]
100502316,502,316,1,0,System.Byte[],502316,0,11,0,12,0,System.Byte[]
100503100,503,100,1,0,System.Byte[],503100,0,10,0,1,0,System.Byte[]
100503105,503,105,1,0,System.Byte[],503105,0,20,0,1,0,System.Byte[]
100503110,503,110,1,0,System.Byte[],503110,0,10,0,1,0,System.Byte[]
100503115,503,115,1,0,System.Byte[],503115,0,20,0,1,0,System.Byte[]
100503300,503,300,1,0,System.Byte[],503300,0,12,0,12,0,System.Byte[]
100503305,503,305,1,0,System.Byte[],503305,0,22,0,12,0,System.Byte[]
100503310,503,310,1,0,System.Byte[],503310,0,12,0,12,0,System.Byte[]
100503315,503,315,1,0,System.Byte[],503315,0,22,0,12,0,System.Byte[]
100600000,600,0,1,0,System.Byte[],600000,0,14,0,1,0,System.Byte[]
100600010,600,10,1,0,System.Byte[],600010,0,14,0,1,0,System.Byte[]
100600020,600,20,1,0,System.Byte[],600020,0,14,0,1,0,System.Byte[]
100600030,600,30,1,0,System.Byte[],600030,0,14,0,1,0,System.Byte[]
100600040,600,40,1,0,System.Byte[],600040,0,14,0,1,0,System.Byte[]
100600100,600,100,1,0,System.Byte[],600100,0,24,0,1,0,System.Byte[]
100600105,600,105,1,0,System.Byte[],600105,0,34,0,1,0,System.Byte[]
100600110,600,110,1,0,System.Byte[],600110,0,26,0,1,0,System.Byte[]
100600115,600,115,1,0,System.Byte[],600115,0,36,0,1,0,System.Byte[]
100600120,600,120,1,0,System.Byte[],600120,0,17,0,1,0,System.Byte[]
100600125,600,125,1,0,System.Byte[],600125,0,24,0,1,0,System.Byte[]
100600130,600,130,1,0,System.Byte[],600130,0,17,0,1,0,System.Byte[]
100600140,600,140,1,0,System.Byte[],600140,0,17,0,1,0,System.Byte[]
100600150,600,150,1,0,System.Byte[],600150,0,17,0,1,0,System.Byte[]
100600155,600,155,1,0,System.Byte[],600155,0,17,0,1,0,System.Byte[]
100600160,600,160,1,0,System.Byte[],600160,0,24,0,1,0,System.Byte[]
100600165,600,165,1,0,System.Byte[],600165,0,24,0,1,0,System.Byte[]
100600170,600,170,1,0,System.Byte[],600170,0,14,0,1,0,System.Byte[]
100600175,600,175,1,0,System.Byte[],600175,0,19,0,1,0,System.Byte[]
100600176,600,176,1,0,System.Byte[],600176,0,19,0,1,0,System.Byte[]
100600180,600,180,1,0,System.Byte[],600180,0,24,0,1,0,System.Byte[]
100600200,600,200,1,0,System.Byte[],600200,0,14,0,12,0,System.Byte[]
100600210,600,210,1,0,System.Byte[],600210,0,14,0,12,0,System.Byte[]
100600220,600,220,1,0,System.Byte[],600220,0,14,0,12,0,System.Byte[]
100600230,600,230,1,0,System.Byte[],600230,0,14,0,12,0,System.Byte[]
100600240,600,240,1,0,System.Byte[],600240,0,14,0,12,0,System.Byte[]
100600300,600,300,1,0,System.Byte[],600300,0,24,0,12,0,System.Byte[]
100600305,600,305,1,0,System.Byte[],600305,0,34,0,12,0,System.Byte[]
100600310,600,310,1,0,System.Byte[],600310,0,26,0,12,0,System.Byte[]
100600315,600,315,1,0,System.Byte[],600315,0,36,0,12,0,System.Byte[]
100600320,600,320,1,0,System.Byte[],600320,0,17,0,12,0,System.Byte[]
100600325,600,325,1,0,System.Byte[],600325,0,24,0,12,0,System.Byte[]
100600330,600,330,1,0,System.Byte[],600330,0,17,0,12,0,System.Byte[]
100600340,600,340,1,0,System.Byte[],600340,0,17,0,12,0,System.Byte[]
100600350,600,350,1,0,System.Byte[],600350,0,17,0,12,0,System.Byte[]
100600355,600,355,1,0,System.Byte[],600355,0,17,0,12,0,System.Byte[]
100600360,600,360,1,0,System.Byte[],600360,0,24,0,12,0,System.Byte[]
100600365,600,365,1,0,System.Byte[],600365,0,24,0,12,0,System.Byte[]
100600375,600,375,1,0,System.Byte[],600375,0,19,0,12,0,System.Byte[]
100600376,600,376,1,0,System.Byte[],600376,0,19,0,12,0,System.Byte[]
100600380,600,380,1,0,System.Byte[],600380,0,24,0,12,0,System.Byte[]
100600400,600,400,1,0,System.Byte[],600400,0,14,0,2,0,System.Byte[]
100600410,600,410,1,0,System.Byte[],600410,0,14,0,2,0,System.Byte[]
100600420,600,420,1,0,System.Byte[],600420,0,14,0,2,0,System.Byte[]
100600430,600,430,1,0,System.Byte[],600430,0,14,0,2,0,System.Byte[]
100600440,600,440,1,0,System.Byte[],600440,0,14,0,2,0,System.Byte[]
100600460,600,460,1,0,System.Byte[],600460,0,0,0,0,0,System.Byte[]
100600470,600,470,1,0,System.Byte[],600470,0,0,0,0,0,System.Byte[]
100600480,600,480,1,0,System.Byte[],600480,0,0,0,0,0,System.Byte[]
100600500,600,500,1,0,System.Byte[],600500,0,19,0,12,0,System.Byte[]
100600505,600,505,1,0,System.Byte[],600505,0,0,0,12,0,System.Byte[]
100600509,600,509,1,0,System.Byte[],600509,0,14,0,12,0,System.Byte[]
100600510,600,510,1,0,System.Byte[],600510,0,19,0,12,0,System.Byte[]
100600515,600,515,1,0,System.Byte[],600515,0,0,0,12,0,System.Byte[]
100600516,600,516,1,0,System.Byte[],600516,0,0,0,12,0,System.Byte[]
100600520,600,520,1,0,System.Byte[],600520,0,0,0,12,0,System.Byte[]
100600530,600,530,1,0,System.Byte[],600530,0,19,0,12,0,System.Byte[]
100600540,600,540,1,0,System.Byte[],600540,0,0,0,12,0,System.Byte[]
100600550,600,550,1,0,System.Byte[],600550,0,19,0,12,0,System.Byte[]
100600560,600,560,1,0,System.Byte[],600560,0,9,0,12,0,System.Byte[]
100600561,600,561,1,0,System.Byte[],600561,0,10,0,12,0,System.Byte[]
100600590,600,590,1,0,System.Byte[],600590,0,0,0,0,0,System.Byte[]
100600591,600,591,1,0,System.Byte[],600591,0,10,0,0,0,System.Byte[]
100600600,600,600,1,0,System.Byte[],600600,0,11,0,12,0,System.Byte[]
100600605,600,605,1,0,System.Byte[],600605,0,11,0,12,0,System.Byte[]
100600610,600,610,1,0,System.Byte[],600610,0,11,0,12,0,System.Byte[]
100600630,600,630,1,0,System.Byte[],600630,0,0,0,12,0,System.Byte[]
100600632,600,632,1,0,System.Byte[],600632,0,39,0,12,0,System.Byte[]
100600635,600,635,1,0,System.Byte[],600635,0,39,0,12,0,System.Byte[]
100600640,600,640,1,0,System.Byte[],600640,0,0,0,12,0,System.Byte[]
100600642,600,642,1,0,System.Byte[],600642,0,39,0,12,0,System.Byte[]
100600645,600,645,1,0,System.Byte[],600645,0,39,0,12,0,System.Byte[]
100600650,600,650,1,0,System.Byte[],600650,0,0,0,12,0,System.Byte[]
100600660,600,660,1,0,System.Byte[],600660,0,39,0,12,0,System.Byte[]
100600665,600,665,1,0,System.Byte[],600665,0,39,0,12,0,System.Byte[]
100600700,600,700,1,0,System.Byte[],600700,0,11,0,12,0,System.Byte[]
100600705,600,705,1,0,System.Byte[],600705,0,11,0,12,0,System.Byte[]
100600710,600,710,1,0,System.Byte[],600710,0,11,0,12,0,System.Byte[]
100600730,600,730,1,0,System.Byte[],600730,0,0,0,12,0,System.Byte[]
100600732,600,732,1,0,System.Byte[],600732,0,39,0,12,0,System.Byte[]
100600735,600,735,1,0,System.Byte[],600735,0,39,0,12,0,System.Byte[]
100600740,600,740,1,0,System.Byte[],600740,0,0,0,12,0,System.Byte[]
100600742,600,742,1,0,System.Byte[],600742,0,39,0,12,0,System.Byte[]
100600745,600,745,1,0,System.Byte[],600745,0,39,0,12,0,System.Byte[]
100600750,600,750,1,0,System.Byte[],600750,0,0,0,12,0,System.Byte[]
100600760,600,760,1,0,System.Byte[],600760,0,39,0,12,0,System.Byte[]
100600765,600,765,1,0,System.Byte[],600765,0,39,0,12,0,System.Byte[]
100600800,600,800,1,0,System.Byte[],600800,0,11,0,1,0,System.Byte[]
100600805,600,805,1,0,System.Byte[],600805,0,11,0,2,0,System.Byte[]
100600810,600,810,1,0,System.Byte[],600810,0,11,0,1,0,System.Byte[]
100600815,600,815,1,0,System.Byte[],600815,0,11,0,2,0,System.Byte[]
100600820,600,820,1,0,System.Byte[],600820,0,11,0,1,0,System.Byte[]
100600825,600,825,1,0,System.Byte[],600825,0,11,0,2,0,System.Byte[]
100600860,600,860,1,0,System.Byte[],600860,0,9,0,1,0,System.Byte[]
100600865,600,865,1,0,System.Byte[],600865,0,16,0,2,0,System.Byte[]
100600870,600,870,1,0,System.Byte[],600870,0,11,0,1,0,System.Byte[]
100600875,600,875,1,0,System.Byte[],600875,0,11,0,2,0,System.Byte[]
100600880,600,880,1,0,System.Byte[],600880,0,11,0,1,0,System.Byte[]
100600885,600,885,1,0,System.Byte[],600885,0,11,0,2,0,System.Byte[]
100600890,600,890,1,0,System.Byte[],600890,0,9,0,1,0,System.Byte[]
100600895,600,895,1,0,System.Byte[],600895,0,16,0,2,0,System.Byte[]
100603100,603,100,1,0,System.Byte[],601100,0,10,0,1,0,System.Byte[]
100603105,603,105,1,0,System.Byte[],601105,0,20,0,1,0,System.Byte[]
100603110,603,110,1,0,System.Byte[],601110,0,10,0,1,0,System.Byte[]
100603115,603,115,1,0,System.Byte[],601115,0,20,0,1,0,System.Byte[]
100603175,603,175,1,0,System.Byte[],601175,0,19,0,1,0,System.Byte[]
100603176,603,176,1,0,System.Byte[],601176,0,19,0,1,0,System.Byte[]
100603300,603,300,1,0,System.Byte[],601300,0,10,0,12,0,System.Byte[]
100603305,603,305,1,0,System.Byte[],601305,0,20,0,12,0,System.Byte[]
100603310,603,310,1,0,System.Byte[],601310,0,10,0,12,0,System.Byte[]
100603315,603,315,1,0,System.Byte[],601315,0,20,0,12,0,System.Byte[]
100603375,603,375,1,0,System.Byte[],601375,0,19,0,12,0,System.Byte[]
100603376,603,376,1,0,System.Byte[],601376,0,19,0,12,0,System.Byte[]
100604100,604,100,1,0,System.Byte[],602100,0,24,0,1,0,System.Byte[]
100604105,604,105,1,0,System.Byte[],602105,0,17,0,1,0,System.Byte[]
100604106,604,106,1,0,System.Byte[],602106,0,17,0,1,0,System.Byte[]
100604110,604,110,1,0,System.Byte[],602110,0,26,0,1,0,System.Byte[]
100604115,604,115,1,0,System.Byte[],602115,0,18,0,1,0,System.Byte[]
100604116,604,116,1,0,System.Byte[],602116,0,18,0,1,0,System.Byte[]
100604175,604,175,1,0,System.Byte[],602175,0,19,0,1,0,System.Byte[]
100604176,604,176,1,0,System.Byte[],602176,0,19,0,1,0,System.Byte[]
100604300,604,300,1,0,System.Byte[],602300,0,24,0,12,0,System.Byte[]
100604305,604,305,1,0,System.Byte[],602305,0,17,0,12,0,System.Byte[]
100604306,604,306,1,0,System.Byte[],602306,0,17,0,12,0,System.Byte[]
100604310,604,310,1,0,System.Byte[],602310,0,26,0,12,0,System.Byte[]
100604315,604,315,1,0,System.Byte[],602315,0,18,0,12,0,System.Byte[]
100604316,604,316,1,0,System.Byte[],602316,0,18,0,12,0,System.Byte[]
100604375,604,375,1,0,System.Byte[],602375,0,19,0,12,0,System.Byte[]
100604376,604,376,1,0,System.Byte[],602376,0,19,0,12,0,System.Byte[]
100700000,700,0,1,0,System.Byte[],700000,0,12,0,1,0,System.Byte[]
100700010,700,10,1,0,System.Byte[],700010,0,12,0,1,0,System.Byte[]
100700020,700,20,1,0,System.Byte[],700020,0,12,0,1,0,System.Byte[]
100700030,700,30,1,0,System.Byte[],700030,0,12,0,1,0,System.Byte[]
100700040,700,40,1,0,System.Byte[],700040,0,10,0,1,0,System.Byte[]
100700050,700,50,1,0,System.Byte[],700050,0,10,0,1,0,System.Byte[]
100700100,700,100,1,0,System.Byte[],700100,0,20,0,1,0,System.Byte[]
100700105,700,105,1,0,System.Byte[],700105,0,10,0,1,0,System.Byte[]
100700106,700,106,1,0,System.Byte[],700106,0,20,0,1,0,System.Byte[]
100700110,700,110,1,0,System.Byte[],700110,0,20,0,1,0,System.Byte[]
100700115,700,115,1,0,System.Byte[],700115,0,10,0,1,0,System.Byte[]
100700116,700,116,1,0,System.Byte[],700116,0,20,0,1,0,System.Byte[]
100700120,700,120,1,0,System.Byte[],700120,0,15,0,1,0,System.Byte[]
100700125,700,125,1,0,System.Byte[],700125,0,20,0,1,0,System.Byte[]
100700130,700,130,1,0,System.Byte[],700130,0,10,0,1,0,System.Byte[]
100700140,700,140,1,0,System.Byte[],700140,0,10,0,1,0,System.Byte[]
100700150,700,150,1,0,System.Byte[],700150,0,10,0,1,0,System.Byte[]
100700155,700,155,1,0,System.Byte[],700155,0,10,0,1,0,System.Byte[]
100700160,700,160,1,0,System.Byte[],700160,0,20,0,1,0,System.Byte[]
100700165,700,165,1,0,System.Byte[],700165,0,20,0,1,0,System.Byte[]
100700175,700,175,1,0,System.Byte[],700175,0,12,0,1,0,System.Byte[]
100700176,700,176,1,0,System.Byte[],700176,0,12,0,1,0,System.Byte[]
100700180,700,180,1,0,System.Byte[],700180,0,20,0,1,0,System.Byte[]
100700200,700,200,1,0,System.Byte[],700200,0,15,0,12,0,System.Byte[]
100700210,700,210,1,0,System.Byte[],700210,0,15,0,12,0,System.Byte[]
100700220,700,220,1,0,System.Byte[],700220,0,15,0,12,0,System.Byte[]
100700230,700,230,1,0,System.Byte[],700230,0,15,0,12,0,System.Byte[]
100700240,700,240,1,0,System.Byte[],700240,0,12,0,12,0,System.Byte[]
100700250,700,250,1,0,System.Byte[],700250,0,12,0,12,0,System.Byte[]
100700300,700,300,1,0,System.Byte[],700300,0,24,0,12,0,System.Byte[]
100700305,700,305,1,0,System.Byte[],700305,0,16,0,12,0,System.Byte[]
100700306,700,306,1,0,System.Byte[],700306,0,20,0,12,0,System.Byte[]
100700310,700,310,1,0,System.Byte[],700310,0,24,0,12,0,System.Byte[]
100700315,700,315,1,0,System.Byte[],700315,0,16,0,12,0,System.Byte[]
100700316,700,316,1,0,System.Byte[],700316,0,20,0,12,0,System.Byte[]
100700320,700,320,1,0,System.Byte[],700320,0,18,0,12,0,System.Byte[]
100700325,700,325,1,0,System.Byte[],700325,0,24,0,12,0,System.Byte[]
100700330,700,330,1,0,System.Byte[],700330,0,13,0,12,0,System.Byte[]
100700340,700,340,1,0,System.Byte[],700340,0,13,0,12,0,System.Byte[]
100700350,700,350,1,0,System.Byte[],700350,0,12,0,12,0,System.Byte[]
100700355,700,355,1,0,System.Byte[],700355,0,12,0,12,0,System.Byte[]
100700360,700,360,1,0,System.Byte[],700360,0,24,0,12,0,System.Byte[]
100700365,700,365,1,0,System.Byte[],700365,0,24,0,12,0,System.Byte[]
100700375,700,375,1,0,System.Byte[],700375,0,15,0,12,0,System.Byte[]
100700376,700,376,1,0,System.Byte[],700376,0,15,0,12,0,System.Byte[]
100700380,700,380,1,0,System.Byte[],700380,0,24,0,12,0,System.Byte[]
100700400,700,400,1,0,System.Byte[],700400,0,12,0,2,0,System.Byte[]
100700410,700,410,1,0,System.Byte[],700410,0,12,0,2,0,System.Byte[]
100700420,700,420,1,0,System.Byte[],700420,0,12,0,2,0,System.Byte[]
100700430,700,430,1,0,System.Byte[],700430,0,12,0,2,0,System.Byte[]
100700440,700,440,1,0,System.Byte[],700440,0,10,0,2,0,System.Byte[]
100700450,700,450,1,0,System.Byte[],700450,0,10,0,2,0,System.Byte[]
100700460,700,460,1,0,System.Byte[],700460,0,0,0,0,0,System.Byte[]
100700470,700,470,1,0,System.Byte[],700470,0,0,0,0,0,System.Byte[]
100700480,700,480,1,0,System.Byte[],700480,0,0,0,0,0,System.Byte[]
100700500,700,500,1,0,System.Byte[],700500,0,17,0,12,0,System.Byte[]
100700505,700,505,1,0,System.Byte[],700505,0,0,0,1,0,System.Byte[]
100700509,700,509,1,0,System.Byte[],700509,0,12,0,12,0,System.Byte[]
100700510,700,510,1,0,System.Byte[],700510,0,17,0,12,0,System.Byte[]
100700515,700,515,1,0,System.Byte[],700515,0,0,0,1,0,System.Byte[]
100700516,700,516,1,0,System.Byte[],700516,0,0,0,1,0,System.Byte[]
100700520,700,520,1,0,System.Byte[],700520,0,0,0,1,0,System.Byte[]
100700530,700,530,1,0,System.Byte[],700530,0,17,0,12,0,System.Byte[]
100700540,700,540,1,0,System.Byte[],700540,0,0,0,1,0,System.Byte[]
100700550,700,550,1,0,System.Byte[],700550,0,17,0,12,0,System.Byte[]
100700560,700,560,1,0,System.Byte[],700560,0,8,0,12,0,System.Byte[]
100700561,700,561,1,0,System.Byte[],700561,0,9,0,12,0,System.Byte[]
100700590,700,590,1,0,System.Byte[],700590,0,0,0,0,0,System.Byte[]
100700591,700,591,1,0,System.Byte[],700591,0,10,0,0,0,System.Byte[]
100700600,700,600,1,0,System.Byte[],700600,0,12,0,12,0,System.Byte[]
100700605,700,605,1,0,System.Byte[],700605,0,12,0,12,0,System.Byte[]
100700610,700,610,1,0,System.Byte[],700610,0,12,0,12,0,System.Byte[]
100700630,700,630,1,0,System.Byte[],700630,0,0,0,12,0,System.Byte[]
100700632,700,632,1,0,System.Byte[],700632,0,20,0,12,0,System.Byte[]
100700635,700,635,1,0,System.Byte[],700635,0,10,0,12,0,System.Byte[]
100700636,700,636,1,0,System.Byte[],700636,0,20,0,12,0,System.Byte[]
100700640,700,640,1,0,System.Byte[],700640,0,0,0,12,0,System.Byte[]
100700642,700,642,1,0,System.Byte[],700642,0,20,0,12,0,System.Byte[]
100700645,700,645,1,0,System.Byte[],700645,0,30,0,12,0,System.Byte[]
100700650,700,650,1,0,System.Byte[],700650,0,12,0,12,0,System.Byte[]
100700660,700,660,1,0,System.Byte[],700660,0,20,0,12,0,System.Byte[]
100700665,700,665,1,0,System.Byte[],700665,0,20,0,12,0,System.Byte[]
100700700,700,700,1,0,System.Byte[],700700,0,12,0,12,0,System.Byte[]
100700705,700,705,1,0,System.Byte[],700705,0,12,0,12,0,System.Byte[]
100700710,700,710,1,0,System.Byte[],700710,0,12,0,12,0,System.Byte[]
100700730,700,730,1,0,System.Byte[],700730,0,0,0,12,0,System.Byte[]
100700732,700,732,1,0,System.Byte[],700732,0,20,0,12,0,System.Byte[]
100700735,700,735,1,0,System.Byte[],700735,0,10,0,12,0,System.Byte[]
100700736,700,736,1,0,System.Byte[],700736,0,20,0,12,0,System.Byte[]
100700740,700,740,1,0,System.Byte[],700740,0,0,0,12,0,System.Byte[]
100700742,700,742,1,0,System.Byte[],700742,0,20,0,12,0,System.Byte[]
100700745,700,745,1,0,System.Byte[],700745,0,30,0,12,0,System.Byte[]
100700750,700,750,1,0,System.Byte[],700750,0,12,0,12,0,System.Byte[]
100700760,700,760,1,0,System.Byte[],700760,0,12,0,12,0,System.Byte[]
100700765,700,765,1,0,System.Byte[],700765,0,12,0,12,0,System.Byte[]
100700800,700,800,1,0,System.Byte[],700800,0,12,0,1,0,System.Byte[]
100700805,700,805,1,0,System.Byte[],700805,0,12,0,2,0,System.Byte[]
100700810,700,810,1,0,System.Byte[],700810,0,12,0,1,0,System.Byte[]
100700815,700,815,1,0,System.Byte[],700815,0,12,0,2,0,System.Byte[]
100700820,700,820,1,0,System.Byte[],700820,0,12,0,1,0,System.Byte[]
100700825,700,825,1,0,System.Byte[],700825,0,12,0,2,0,System.Byte[]
100700830,700,830,1,0,System.Byte[],700830,0,12,0,1,0,System.Byte[]
100700835,700,835,1,0,System.Byte[],700835,0,12,0,2,0,System.Byte[]
100700860,700,860,1,0,System.Byte[],700860,0,7,0,1,0,System.Byte[]
100700861,700,861,1,0,System.Byte[],700861,0,8,0,1,0,System.Byte[]
100700865,700,865,1,0,System.Byte[],700865,0,7,0,2,0,System.Byte[]
100700866,700,866,1,0,System.Byte[],700866,0,8,0,2,0,System.Byte[]
100700870,700,870,1,0,System.Byte[],700870,0,10,0,1,0,System.Byte[]
100700875,700,875,1,0,System.Byte[],700875,0,10,0,2,0,System.Byte[]
100700880,700,880,1,0,System.Byte[],700880,0,10,0,1,0,System.Byte[]
100700885,700,885,1,0,System.Byte[],700885,0,10,0,2,0,System.Byte[]
100700890,700,890,1,0,System.Byte[],700890,0,5,0,1,0,System.Byte[]
100700891,700,891,1,0,System.Byte[],700891,0,5,0,1,0,System.Byte[]
100700895,700,895,1,0,System.Byte[],700895,0,5,0,2,0,System.Byte[]
100700896,700,896,1,0,System.Byte[],700896,0,5,0,2,0,System.Byte[]
100701150,701,150,1,0,System.Byte[],701150,0,5,0,1,0,System.Byte[]
100701151,701,151,1,0,System.Byte[],701151,0,5,0,1,0,System.Byte[]
100701155,701,155,1,0,System.Byte[],701155,0,5,0,1,0,System.Byte[]
100701160,701,160,1,0,System.Byte[],701160,0,10,0,1,0,System.Byte[]
100701161,701,161,1,0,System.Byte[],701161,0,10,0,1,0,System.Byte[]
100701165,701,165,1,0,System.Byte[],701165,0,10,0,1,0,System.Byte[]
100701350,701,350,1,0,System.Byte[],701350,0,6,0,12,0,System.Byte[]
100701351,701,351,1,0,System.Byte[],701351,0,6,0,12,0,System.Byte[]
100701355,701,355,1,0,System.Byte[],701355,0,6,0,12,0,System.Byte[]
100701360,701,360,1,0,System.Byte[],701360,0,12,0,12,0,System.Byte[]
100701361,701,361,1,0,System.Byte[],701361,0,12,0,12,0,System.Byte[]
100701365,701,365,1,0,System.Byte[],701365,0,12,0,12,0,System.Byte[]
100702100,702,100,1,0,System.Byte[],702100,0,20,0,1,0,System.Byte[]
