ID,mapId,TransitionSrcWeather,padding0,isFireAsh,padding1,reserved2,AssetId0,AssetId1,AssetId2,AssetId3,AssetId4,AssetId5,AssetId6,AssetId7,reserved0,CreateAssetLimitId0,CreateAssetLimitId1,CreateAssetLimitId2,CreateAssetLimitId3,reserved1
60002002,60000099,0,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002012,60000099,1,System.Byte[],1,System.Byte[],0,96010,-1,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002102,60000099,10,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002112,60000099,11,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002202,60000099,20,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002212,60000099,21,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002302,60000099,30,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002312,60000099,31,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002402,60000099,40,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002412,60000099,41,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002502,60000099,50,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002512,60000099,51,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002522,60000099,52,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002602,60000099,60,System.Byte[],1,System.Byte[],0,96010,96882,96883,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002822,60000099,82,System.Byte[],1,System.Byte[],0,96010,96882,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
61002992,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],2,-1,-1,-1,System.Byte[]
60002003,60000099,0,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002013,60000099,1,System.Byte[],1,System.Byte[],0,96010,-1,-1,-1,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002103,60000099,10,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002113,60000099,11,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002203,60000099,20,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002213,60000099,21,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002303,60000099,30,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002313,60000099,31,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002403,60000099,40,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002413,60000099,41,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002503,60000099,50,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002513,60000099,51,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002523,60000099,52,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002603,60000099,60,System.Byte[],1,System.Byte[],0,-1,96902,-1,96910,96415,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002823,60000099,82,System.Byte[],1,System.Byte[],0,-1,96902,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002993,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],3,-1,-1,-1,System.Byte[]
60002004,60000099,0,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002014,60000099,1,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002104,60000099,10,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002114,60000099,11,System.Byte[],1,System.Byte[],0,-1,96923,96921,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002204,60000099,20,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002214,60000099,21,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002304,60000099,30,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002314,60000099,31,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002404,60000099,40,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002414,60000099,41,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002504,60000099,50,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002514,60000099,51,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002524,60000099,52,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002604,60000099,60,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002814,60000099,81,System.Byte[],1,System.Byte[],0,96820,-1,96924,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
60002994,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],4,-1,-1,-1,System.Byte[]
600020021,60000099,0,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600020121,60000099,1,System.Byte[],1,System.Byte[],0,96010,-1,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600021021,60000099,10,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600021121,60000099,11,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600022021,60000099,20,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600022121,60000099,21,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600023021,60000099,30,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600023121,60000099,31,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600024021,60000099,40,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600024121,60000099,41,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600025021,60000099,50,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600025121,60000099,51,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600025221,60000099,52,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600026021,60000099,60,System.Byte[],1,System.Byte[],0,96010,96885,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600029921,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],21,-1,-1,-1,System.Byte[]
600020031,60000099,0,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600020131,60000099,1,System.Byte[],1,System.Byte[],0,96010,-1,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600021031,60000099,10,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600021131,60000099,11,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600022031,60000099,20,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600022131,60000099,21,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600023031,60000099,30,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600023131,60000099,31,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600024031,60000099,40,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600024131,60000099,41,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600025031,60000099,50,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600025131,60000099,51,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600025231,60000099,52,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600026031,60000099,60,System.Byte[],1,System.Byte[],0,96010,96906,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600029931,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],31,-1,-1,-1,System.Byte[]
600020041,60000099,0,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600020141,60000099,1,System.Byte[],1,System.Byte[],0,96010,-1,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600021041,60000099,10,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600021141,60000099,11,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600022041,60000099,20,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600022141,60000099,21,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600023041,60000099,30,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600023141,60000099,31,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600024041,60000099,40,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600024141,60000099,41,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600025041,60000099,50,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600025141,60000099,51,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600025241,60000099,52,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600026041,60000099,60,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600028141,60000099,81,System.Byte[],1,System.Byte[],0,96010,96860,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600029941,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],41,-1,-1,-1,System.Byte[]
600020042,60000099,0,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600020142,60000099,1,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600021042,60000099,10,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600021142,60000099,11,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600022042,60000099,20,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600022142,60000099,21,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600023042,60000099,30,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600023142,60000099,31,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600024042,60000099,40,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600024142,60000099,41,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600025042,60000099,50,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600025142,60000099,51,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600025242,60000099,52,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600026042,60000099,60,System.Byte[],1,System.Byte[],0,-1,96882,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
600029942,60000099,99,System.Byte[],1,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],42,-1,-1,-1,System.Byte[]
1000100,10000099,0,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000101,10000099,1,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000110,10000099,10,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000111,10000099,11,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000120,10000099,20,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000121,10000099,21,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000130,10000099,30,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000131,10000099,31,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000140,10000099,40,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000141,10000099,41,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000150,10000099,50,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000151,10000099,51,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000152,10000099,52,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000160,10000099,60,System.Byte[],0,System.Byte[],0,-1,96603,-1,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1000199,10000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100100,11000099,0,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100101,11000099,1,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100110,11000099,10,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100111,11000099,11,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100120,11000099,20,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100121,11000099,21,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100130,11000099,30,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100131,11000099,31,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100140,11000099,40,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100141,11000099,41,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100150,11000099,50,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100151,11000099,51,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100152,11000099,52,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100160,11000099,60,System.Byte[],0,System.Byte[],0,-1,96620,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1100199,11000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105200,11050099,0,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105201,11050099,1,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105210,11050099,10,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105211,11050099,11,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105220,11050099,20,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105221,11050099,21,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105230,11050099,30,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105231,11050099,31,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105240,11050099,40,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105241,11050099,41,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105250,11050099,50,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105251,11050099,51,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105252,11050099,52,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105260,11050099,60,System.Byte[],1,System.Byte[],0,-1,96625,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1105299,11050099,99,System.Byte[],1,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171100,11710099,0,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171101,11710099,1,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171110,11710099,10,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171111,11710099,11,System.Byte[],1,System.Byte[],0,-1,96955,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171120,11710099,20,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171121,11710099,21,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171130,11710099,30,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171131,11710099,31,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171140,11710099,40,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171141,11710099,41,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171150,11710099,50,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171151,11710099,51,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171152,11710099,52,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171160,11710099,60,System.Byte[],1,System.Byte[],0,-1,96954,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1171199,11710099,99,System.Byte[],1,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203100,12030099,0,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203101,12030099,1,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203110,12030099,10,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203111,12030099,11,System.Byte[],0,System.Byte[],0,96645,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203120,12030099,20,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203121,12030099,21,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203130,12030099,30,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
