ID,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,upperYRange,lowerYRange,diffAngMyToDef,throwTypeId,atkAnimId,defAnimId,escHp,selfEscCycleTime,sphereCastRadiusRateTop,sphereCastRadiusRateLow,PadType,AtkEnableState,throwFollowingType,pad2,throwType,selfEscCycleCnt,dmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,isEnableCorrectPos_forThrowAdjust,isEnableThrowFollowingFallAssist,isEnableThrowFollowingFeedback,pad0,atkSorbDmyId,defSorbDmyId,Dist_start,DiffAngMin_start,DiffAngMax_start,upperYRange_start,lowerYRange_start,diffAngMyToDef_start,judgeRangeBasePosDmyId1,judgeRangeBasePosDmyId2,adsrobModelPosInterpolationTime,throwFollowingEndEasingTime,pad1
13700000,0,7000,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,System.Byte[],20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
13710000,0,7100,1.8,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,80,1,0,0,System.Byte[],20,0,0,1,0,0,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
13910000,0,9100,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,System.Byte[],20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
13905100,0,9051,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,System.Byte[],20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14201000,0,2010,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14201001,0,2010,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14203100,0,2031,2,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14203101,0,2031,2,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14210000,0,2100,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14210001,0,2100,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14211000,0,2110,2,-180,180,0.65,0.65,180,0,31750,11010,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,1,1,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14212000,0,2120,1.8,90,-90,0.65,0.65,60,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14212001,0,2120,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14213000,0,2130,2.7,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14213001,0,2130,2.7,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14214000,0,2140,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14214001,0,2140,3,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14219000,0,2190,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14220000,0,2200,4.2,110,-140,0.65,0.65,60,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,0,0,0,231,0,0,0,0,0,0,-1,232,0,0.5,System.Byte[]
14227000,0,2270,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14227200,0,2272,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14227400,0,2274,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14227600,0,2276,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14250000,0,2500,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14250001,0,2500,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14300000,0,3000,1.7,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14300001,0,3000,1.7,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14301000,0,3010,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14301001,0,3010,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14302000,0,3020,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14302001,0,3020,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14305000,0,3050,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,0,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14305001,0,3050,3,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14306000,0,3060,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14306001,0,3060,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14306100,0,3061,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14306101,0,3061,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14307000,0,3070,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14307001,0,3070,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14308000,0,3080,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,0,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14308001,0,3080,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,0,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14310000,0,3100,1.8,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,0,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14310001,0,3100,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,255,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14315000,0,3150,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,0,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14315001,0,3150,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,0,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14317000,0,3170,1.8,90,-90,0.65,0.65,60,0,31720,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,0,0,0,1,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14317001,0,3170,1.8,-90,90,0.65,0.65,90,0,31720,11070,0,0,70,70,1,0,1,System.Byte[],25,0,255,0,0,0,1,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14318000,0,3180,2.4,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14318100,0,3181,1.9,-180,180,0.65,0.65,120,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,System.Byte[]
14320000,0,3200,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14320001,0,3200,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14320100,0,3201,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14320101,0,3201,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14330000,0,3300,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14330001,0,3300,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14332000,0,3320,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,20,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14335000,0,3350,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14335001,0,3350,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14336000,0,3360,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14336001,0,3360,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14336100,0,3361,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14336101,0,3361,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14337000,0,3370,2,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14337001,0,3370,2,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14337100,0,3371,2,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14337101,0,3371,2,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14340000,0,3400,2,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14340001,0,3400,2,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14345000,0,3450,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14345001,0,3450,1.5,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14345100,0,3451,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14345101,0,3451,1.8,-90,90,0.85,0.85,60,0,31710,11070,0,0,80,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14346000,0,3460,2,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,60,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14346001,0,3460,2,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,60,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14347000,0,3470,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14347001,0,3470,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14347100,0,3471,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14347101,0,3471,1.5,-60,60,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14350000,0,3500,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14350001,0,3500,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14351000,0,3510,1.6,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14351001,0,3510,1.6,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14355000,0,3550,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14355001,0,3550,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14356000,0,3560,2,90,-90,0.65,0.65,60,0,31750,11060,0,0,80,80,1,0,0,System.Byte[],25,0,0,1,0,0,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14356001,0,3560,1.5,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14357000,0,3570,2.8,90,-90,0.65,0.65,60,0,31750,11060,0,0,60,30,1,0,0,System.Byte[],25,0,0,1,0,0,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14357001,0,3570,2.3,-90,90,0.65,0.65,60,0,31710,11070,0,0,60,30,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14360000,0,3600,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14360001,0,3600,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14361000,0,3610,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14361001,0,3610,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14362000,0,3620,1.5,120,-110,0.65,0.65,60,0,31700,11060,0,0,80,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14362001,0,3620,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14363000,0,3630,2.3,110,-130,0.65,0.65,60,0,31750,11060,0,0,80,30,1,0,0,System.Byte[],25,0,255,1,0,0,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14365000,0,3650,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14365001,0,3650,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366000,0,3660,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366001,0,3660,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366100,0,3661,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366101,0,3661,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366200,0,3662,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366201,0,3662,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366401,0,3664,1.5,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366402,0,3664,1.5,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366500,0,3665,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366501,0,3665,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14366600,0,3666,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14366601,0,3666,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14367000,0,3670,1.5,90,-90,0.65,0.65,60,0,31720,11060,0,0,80,50,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
14367001,0,3670,1.5,-90,90,0.65,0.65,60,0,31720,11070,0,0,70,50,1,0,1,System.Byte[],25,0,255,1,0,0,1,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370000,0,3700,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370001,0,3700,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370100,0,3701,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370101,0,3701,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370200,0,3702,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370201,0,3702,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370300,0,3703,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370301,0,3703,1.5,-45,45,0.65,0.65,70,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370400,0,3704,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14370401,0,3704,1.5,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
14375000,0,3750,1.5,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,System.Byte[],25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,System.Byte[]
