ID,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,subCategory1,subCategory2,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,pad6,isEnableCalcDamageForBushesObj,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,guardRangeType,defSeMaterial1,hitSourceType,throwFlag,disableGuard,disableStaminaAttack,disableHitSpEffect,IgnoreNotifyMissSwingForAI,repeatHitSfx,isArrowAtk,isGhostAtk,isDisableNoDamage,atkPow_forSfx,atkDir_forSfx,opposeTarget,friendlyTarget,selfTarget,isCheckDoorPenetration,isVsRideAtk,isAddBaseAtk,excludeThreatLvNotify,pad1,atkBehaviorId,atkPow_forSe,atkSuperArmor,decalId1,decalId2,AppearAiSoundId,HitAiSoundId,HitRumbleId,HitRumbleIdByNormal,HitRumbleIdByMiddle,HitRumbleIdByRoot,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,hit4_Radius,hit5_Radius,hit6_Radius,hit7_Radius,hit8_Radius,hit9_Radius,hit10_Radius,hit11_Radius,hit12_Radius,hit13_Radius,hit14_Radius,hit15_Radius,hit4_DmyPoly1,hit5_DmyPoly1,hit6_DmyPoly1,hit7_DmyPoly1,hit8_DmyPoly1,hit9_DmyPoly1,hit10_DmyPoly1,hit11_DmyPoly1,hit12_DmyPoly1,hit13_DmyPoly1,hit14_DmyPoly1,hit15_DmyPoly1,hit4_DmyPoly2,hit5_DmyPoly2,hit6_DmyPoly2,hit7_DmyPoly2,hit8_DmyPoly2,hit9_DmyPoly2,hit10_DmyPoly2,hit11_DmyPoly2,hit12_DmyPoly2,hit13_DmyPoly2,hit14_DmyPoly2,hit15_DmyPoly2,hit4_hitType,hit5_hitType,hit6_hitType,hit7_hitType,hit8_hitType,hit9_hitType,hit10_hitType,hit11_hitType,hit12_hitType,hit13_hitType,hit14_hitType,hit15_hitType,hti4_Priority,hti5_Priority,hti6_Priority,hti7_Priority,hti8_Priority,hti9_Priority,hti10_Priority,hti11_Priority,hti12_Priority,hti13_Priority,hti14_Priority,hti15_Priority,defSfxMaterial1,defSeMaterial2,defSfxMaterial2,atkDarkCorrection,atkDark,pad5,isDisableParry,isDisableBothHandsAtkBonus,isInvalidatedByNoDamageInAir,pad2,dmgLevel_vsPlayer,statusAilmentAtkPowerCorrectRate,spEffectAtkPowerCorrectRate_byPoint,spEffectAtkPowerCorrectRate_byRate,spEffectAtkPowerCorrectRate_byDmg,atkBehaviorId_2,throwDamageAttribute,statusAilmentAtkPowerCorrectRate_byPoint,overwriteAttackElementCorrectId,decalBaseId1,decalBaseId2,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale,regainableSlotId,spAttributeVariationValue,parryForwardOffset,atkSuperArmorCorrection,defSfxMaterialVariationValue,pad4
2101200,0.35,0.1,0,0,0.4,0.04,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,90,0,1,1,-1,0,0,40,0,System.Byte[]
2101203,0.35,0.1,0,0,0.5,0.04,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,80,80,80,80,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,80,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,80,0,System.Byte[]
2101210,0.35,0.1,0,0,0.4,0.04,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,90,0,1,1,-1,0,0,40,0,System.Byte[]
2101213,0.35,0.1,0,0,0.5,0.04,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,81,81,81,81,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,81,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,80,0,System.Byte[]
2101220,0.35,0.1,0,0,0.5,0.08,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,107,107,107,107,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,107,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,120,0,System.Byte[]
2101230,0.35,0.1,0,0,0.4,0.04,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,90,0,1,1,-1,0,0,40,0,System.Byte[]
2101233,0.35,0.1,0,0,0.5,0.04,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,80,80,80,80,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,80,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,80,0,System.Byte[]
2101240,0.35,0.1,0,0,0.6,0.08,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,109,109,109,109,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,109,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,105,0,1,1,-1,0,0,120,0,System.Byte[]
2101250,0.35,0.1,0,0,0.6,0.08,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,125,125,125,125,100,500,100,100,104,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,110,0,1,1,-1,0,0,240,0,System.Byte[]
2101300,0.35,0.1,0,0,0.6,0.08,6904,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,125,125,125,125,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,130,0,1,1,-1,0,0,200,0,System.Byte[]
2101305,0.35,0.1,0,0,0.6,0.04,6906,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,150,150,150,150,200,500,100,100,100,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,150,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,150,0,1,1,-1,0,0,300,0,System.Byte[]
2101308,0.35,0.1,0,0,0.6,0.04,6906,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,150,150,150,150,200,500,100,100,100,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,150,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,150,0,1,1,-1,0,0,300,0,System.Byte[]
2101310,0.35,0.1,0,0,1.4,0.08,6904,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,125,125,125,125,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,130,0,1,1,-1,0,0,200,0,System.Byte[]
2101315,0.35,0.1,0,0,1.4,0.04,6906,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,150,150,150,150,200,500,100,100,100,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,150,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,150,0,1,1,-1,0,0,300,0,System.Byte[]
2101318,0.35,0.1,0,0,1.4,0.04,6906,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,150,150,150,150,200,500,100,100,100,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,150,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,150,0,1,1,-1,0,0,300,0,System.Byte[]
2101320,0.35,0.1,0,0,1.1,0.04,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,110,110,110,110,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,110,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,40,0,System.Byte[]
2101323,0.35,0.1,0,0,1.1,0.04,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,110,110,110,110,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,110,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,80,0,System.Byte[]
2101325,0.35,0.1,0,0,1.1,0.04,6903,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,115,115,115,115,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,115,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,120,0,1,1,-1,0,0,60,0,System.Byte[]
2101328,0.35,0.1,0,0,1.1,0.04,6903,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,115,115,115,115,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,115,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,160,0,System.Byte[]
2101330,0.35,0.1,0,0,0.7,0.04,6902,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,95,95,95,95,100,300,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,95,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,80,0,1,1,-1,0,0,40,0,System.Byte[]
2101333,0.35,0.1,0,0,0.7,0.04,6902,-1,-1,1665,1667,11120,11120,-1,-1,11100,-1,-1,-1,0,95,95,95,95,100,300,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,95,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,20,0,1,1,-1,0,0,80,0,System.Byte[]
2101340,0.35,0.1,0,0,0.7,0.08,6903,-1,-1,1665,1667,10120,10120,-1,-1,10100,-1,-1,-1,0,95,95,95,95,100,300,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,95,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,90,0,1,1,-1,0,0,120,0,System.Byte[]
2101350,0.4,0,0,0,1,0.08,6903,-1,-1,1665,1667,120,-1,-1,-1,-1,-1,-1,-1,0,115,115,115,115,100,9900,100,100,102,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,115,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,130,0,1,1,-1,0,0,165,0,System.Byte[]
